Taxon,Order,Family (Scientific),Family (English),Genus,Species (Scientific),Species (English),Breeding Range,Breeding Range-Subregion(s),picture_url,shape,Species (German),Family (German)
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Cardis,Japanese Thrush,EU,Japan and c China,/japanese_thrush.jpg,sparrow_like,Scheckendrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Torquatus,Ring Ouzel,EU,"w, sw",/ring_ouzel.jpg,sparrow_like,Ringdrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Merula,Common Blackbird,"EU, OR",Widespread,/common_blackbird.jpg,sparrow_like,Amsel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Feae,Grey-sided Thrush,EU,ne China,/grey-sided_thrush.jpg,sparrow_like,Feadrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Obscurus,Eyebrowed Thrush,EU,c to se Russia,/eyebrowed_thrush.jpg,sparrow_like,Weißbrauendrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Pallidus,Pale Thrush,EU,"se Russia, ne China and the Korea Pen.",/pale_thrush.jpg,sparrow_like,Fahldrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Chrysolaus,Brown-headed Thrush,EU,"Sakhalin I. (Russia), Kurile Is. and Japan",/brown-headed_thrush.jpg,sparrow_like,Japandrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Celaenops,Izu Thrush,EU,islands s of Japan,/izu_thrush.jpg,sparrow_like,Izudrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Atrogularis,Black-throated Thrush,EU,wc Russia to nc Siberia and nw Mongolia,/black-throated_thrush.jpg,sparrow_like,Schwarzkehldrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Ruficollis,Red-throated Thrush,EU,"sc Russia, n Mongolia and nw China",/red-throated_thrush.jpg,sparrow_like,Rotkehldrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Naumanni,Naumann's Thrush,EU,sc Russia,/naumann's_thrush.jpg,sparrow_like,Rostschwanzdrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Eunomus,Dusky Thrush,EU,nc to ne Russia,/dusky_thrush.jpg,sparrow_like,Rostflügeldrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Pilaris,Fieldfare,EU,w Europe through e Russia,/fieldfare.jpg,sparrow_like,Wacholderdrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Iliacus,Redwing,EU,"c, w",/redwing.jpg,sparrow_like,Rotdrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Philomelos,Song Thrush,EU,"c, w",/song_thrush.jpg,sparrow_like,Singdrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Mupinensis,Chinese Thrush,EU,c China,/chinese_thrush.jpg,sparrow_like,Chinasingdrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Turdus,Viscivorus,Mistle Thrush,EU,"c, w, also n Africa",/mistle_thrush.jpg,sparrow_like,Misteldrossel,Drosseln
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Cercotrichas,Galactotes,Rufous-tailed Scrub Robin,EU,"sc, sw",/rufous-tailed_scrub_robin.jpg,sparrow_like,Heckensänger,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Muscicapa,Striata,Spotted Flycatcher,EU,"c, w",/spotted_flycatcher.jpg,sparrow_like,Grauschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Muscicapa,Tyrrhenica,Mediterranean Flycatcher,EU,Mediterranean islands,/mediterranean_flycatcher.jpg,sparrow_like,Grauschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Muscicapa,Griseisticta,Grey-streaked Flycatcher,EU,se Russia and ne China,/grey-streaked_flycatcher.jpg,sparrow_like,Strichelschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Muscicapa,Sibirica,Dark-sided Flycatcher,"EU, OR","c, e Asia to Southeast Asia",/dark-sided_flycatcher.jpg,sparrow_like,Rußschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Muscicapa,Dauurica,Asian Brown Flycatcher,"EU, OR","c, e Asia to India & Southeast Asia",/asian_brown_flycatcher.jpg,sparrow_like,Braunschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Cyanoptila,Cyanomelana,Blue-and-white Flycatcher,EU,e,/blue-and-white_flycatcher.jpg,sparrow_like,Taigablauschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Cyanoptila,Cumatilis,Zappey's Flycatcher,EU,c China,/zappey's_flycatcher.jpg,sparrow_like,Türkisblauschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Erithacus,Rubecula,European Robin,EU,"w, c",/european_robin.jpg,sparrow_like,Rotkehlchen,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Larvivora,Cyane,Siberian Blue Robin,EU,e,/siberian_blue_robin.jpg,sparrow_like,Blaunachtigall,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Larvivora,Sibilans,Rufous-tailed Robin,EU,"c Russia to se Russia, ne China and n Japan",/rufous-tailed_robin.jpg,sparrow_like,Schwirrnachtigall,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Larvivora,Ruficeps,Rufous-headed Robin,EU,nc China,/rufous-headed_robin.jpg,sparrow_like,Rotkopfnachtigall,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Larvivora,Komadori,Ryukyu Robin,EU,islands s of Japan,/ryukyu_robin.jpg,sparrow_like,Samtkehlnachtigall,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Larvivora,Akahige,Japanese Robin,EU,e,/japanese_robin.jpg,sparrow_like,Rostkehlnachtigall,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Luscinia,Svecica,Bluethroat,EU,"widespread, also w Alaska",/bluethroat.jpg,sparrow_like,Blaukehlchen,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Luscinia,Luscinia,Thrush Nightingale,EU,n and c Europe to c Russia,/thrush_nightingale.jpg,sparrow_like,Sprosser,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Luscinia,Megarhynchos,Common Nightingale,EU,"c, w",/common_nightingale.jpg,sparrow_like,Nachtigall,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Irania,Gutturalis,White-throated Robin,EU,"Turkey to Kyrgyzstan, Afghanistan and Iran",/white-throated_robin.jpg,sparrow_like,Weißkehlsänger,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Calliope,Calliope,Siberian Rubythroat,EU,"c, e",/siberian_rubythroat.jpg,sparrow_like,Rubinkehlchen,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Calliope,Pectardens,Firethroat,EU,c China,/firethroat.jpg,sparrow_like,Feuerkehlnachtigall,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Calliope,Obscura,Blackthroat,EU,nc China,/blackthroat.jpg,sparrow_like,Schwarzkehlnachtigall,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Tarsiger,Cyanurus,Red-flanked Bluetail,EU,n Eurasia from Finland to Japan,/red-flanked_bluetail.jpg,sparrow_like,Blauschwanz,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Ficedula,Ruficauda,Rusty-tailed Flycatcher,EU,Uzbekistan and Kyrgyzstan to Nepal and n India,/rusty-tailed_flycatcher.jpg,sparrow_like,Rotschwanzschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Ficedula,Hypoleuca,European Pied Flycatcher,EU,"c, w",/european_pied_flycatcher.jpg,sparrow_like,Trauerschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Ficedula,Albicollis,Collared Flycatcher,EU,c and sc Europe through w Russia,/collared_flycatcher.jpg,sparrow_like,Halsbandschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Ficedula,Semitorquata,Semicollared Flycatcher,EU,Greece to Azerbaijan and Iraq,/semicollared_flycatcher.jpg,sparrow_like,Halbringschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Ficedula,Zanthopygia,Yellow-rumped Flycatcher,EU,e Mongolia and se Russia to e China,/yellow-rumped_flycatcher.jpg,sparrow_like,Goldschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Ficedula,Narcissina,Narcissus Flycatcher,EU,e,/narcissus_flycatcher.jpg,sparrow_like,Narzissenschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Ficedula,Elisae,Green-backed Flycatcher,EU,ne China,/green-backed_flycatcher.jpg,sparrow_like,Grünrückenschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Ficedula,Mugimaki,Mugimaki Flycatcher,EU,n Mongolia and se Russia through ne China to the Korean Peninsula,/mugimaki_flycatcher.jpg,sparrow_like,Mugimakischnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Ficedula,Parva,Red-breasted Flycatcher,EU,c and n Europe to w Russia and Iran,/red-breasted_flycatcher.jpg,sparrow_like,Zwergschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Ficedula,Albicilla,Taiga Flycatcher,EU,w Russia to e Russia and south to n Mongolia and ne China,/taiga_flycatcher.jpg,sparrow_like,Taigaschnäpper,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Phoenicurus,Alaschanicus,Przevalski's Redstart,EU,nc China,/przevalski's_redstart.jpg,sparrow_like,Alaschanrotschwanz,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Phoenicurus,Erythronotus,Eversmann's Redstart,EU,c Asia,/eversmann's_redstart.jpg,sparrow_like,Sprosserrotschwanz,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Phoenicurus,Coeruleocephala,Blue-capped Redstart,EU,e Afghanistan to c Himalayas,/blue-capped_redstart.jpg,sparrow_like,Blaukopf-Rotschwanz,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Phoenicurus,Ochruros,Black Redstart,"EU, OR",w EU to c China,/black_redstart.jpg,sparrow_like,Hausrotschwanz,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Phoenicurus,Phoenicurus,Common Redstart,EU,"c, w, also nw Africa",/common_redstart.jpg,sparrow_like,Gartenrotschwanz,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Phoenicurus,Schisticeps,White-throated Redstart,EU,Himalayas to c China,/white-throated_redstart.jpg,sparrow_like,Weißkehl-Rotschwanz,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Phoenicurus,Auroreus,Daurian Redstart,EU,"c, e",/daurian_redstart.jpg,sparrow_like,Spiegelrotschwanz,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Phoenicurus,Erythrogastrus,Güldenstädt's Redstart,EU,"sc, ec",/güldenstädt's_redstart.jpg,sparrow_like,Riesenrotschwanz,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Phoenicurus,Leucocephalus,White-capped Redstart,EU,"Central Asia through the Himalayas to c, ne China, n Myanmar, n Thailand and n Indochina.",/white-capped_redstart.jpg,sparrow_like,Weißscheitel-Rotschwanz,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Monticola,Saxatilis,Common Rock Thrush,EU,"s Europe to sc China, also nw Africa",/common_rock_thrush.jpg,sparrow_like,Steinrötel,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Monticola,Solitarius,Blue Rock Thrush,"EU, OR","widespread, also nw Africa",/blue_rock_thrush.jpg,sparrow_like,Blaumerle,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Monticola,Gularis,White-throated Rock Thrush,EU,e Mongolia and se Russia to c China,/white-throated_rock_thrush.jpg,sparrow_like,Amurrötel,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Saxicola,Rubetra,Whinchat,EU,Europe to c Russia and nw Mongolia,/whinchat.jpg,sparrow_like,Braunkehlchen,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Saxicola,Insignis,White-throated Bush Chat,EU,Mongolia,/white-throated_bush_chat.jpg,sparrow_like,Mattenschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Saxicola,Rubicola,European Stonechat,EU,"w, s Europe, n Africa",/european_stonechat.jpg,sparrow_like,Schwarzkehlchen,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Saxicola,Maurus,Siberian Stonechat,EU,"e Caucasus, se Turkey and w Iran. c Siberia, c Asia, the Himalayas to w, c China;",/siberian_stonechat.jpg,sparrow_like,Pallasschwarzkehlchen,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Saxicola,Stejnegeri,Stejneger's Stonechat,EU,e Siberia and e Mongolia to Korea and Japan .,/stejneger's_stonechat.jpg,sparrow_like,Stejnegers Schwarzkehlchen,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Saxicola,Caprata,Pied Bush Chat,"EU, OR, AU",ne Iran through Southeast Asia to New Guinea,/pied_bush_chat.jpg,sparrow_like,Elsterschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Oenanthe,Northern Wheatear,EU,"widespread, also n NA, nw Africa",/northern_wheatear.jpg,sparrow_like,Steinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Bottae,Red-breasted Wheatear,"EU, AF","s Arabian Peninsula, Ethiopia",/red-breasted_wheatear.jpg,sparrow_like,Ockerbrust-Steinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Isabellina,Isabelline Wheatear,EU,"Ukraine to Mongolia and n China and south to Israel, Iran and Pakistan",/isabelline_wheatear.jpg,sparrow_like,Isabellsteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Monacha,Hooded Wheatear,EU,e Egypt to sw Pakistan,/hooded_wheatear.jpg,sparrow_like,Kappensteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Deserti,Desert Wheatear,EU,"sc, c, also n Africa",/desert_wheatear.jpg,sparrow_like,Wüstensteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Hispanica,Western Black-eared Wheatear,EU,"sw and sc Europe, nw Africa",/western_black-eared_wheatear.jpg,sparrow_like,Mittelmeer-Steinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Melanoleuca,Eastern Black-eared Wheatear,EU,sc and se Europe through the Middle East to Iran and sw Kazakhstan,/eastern_black-eared_wheatear.jpg,sparrow_like,Balkansteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Cypriaca,Cyprus Wheatear,EU,Cyprus,/cyprus_wheatear.jpg,sparrow_like,Zypernsteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Pleschanka,Pied Wheatear,EU,"Romania and Ukraine to sc Russia, Mongolia and c China",/pied_wheatear.jpg,sparrow_like,Nonnensteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Moesta,Red-rumped Wheatear,"EU, AF","n Africa to nw Saudi Arabia, Syria and w Iraq",/red-rumped_wheatear.jpg,sparrow_like,Fahlbürzel-Steinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Melanura,Blackstart,"EU, AF","Arabian Peninsula through e, c, w Africa",/blackstart.jpg,sparrow_like,Schwarzschwanz-Steinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Picata,Variable Wheatear,EU,"Turkmenistan, Uzbekistan and Kyrgyzstan to s Iran and s Pakistan",/variable_wheatear.jpg,sparrow_like,Elstersteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Leucura,Black Wheatear,EU,"sw, also n Africa",/black_wheatear.jpg,sparrow_like,Trauersteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Leucopyga,White-crowned Wheatear,"AF, EU","n Africa to n, c Arabian Peninsula",/white-crowned_wheatear.jpg,sparrow_like,Saharasteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Albonigra,Hume's Wheatear,EU,"Iraq to Afghanistan, Pakistan and Oman",/hume's_wheatear.jpg,sparrow_like,Schwarzkopf-Steinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Finschii,Finsch's Wheatear,EU,sc,/finsch's_wheatear.jpg,sparrow_like,Felsensteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Lugens,Mourning Wheatear,"EU, AF",n Africa through Arabian Peninsula to Iran,/mourning_wheatear.jpg,sparrow_like,Schwarzrücken-Steinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Lugentoides,Arabian Wheatear,EU,s Arabian Peninsula,/arabian_wheatear.jpg,sparrow_like,Arabischer Steinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Xanthoprymna,Kurdish Wheatear,EU,"Turkey, Iran",/kurdish_wheatear.jpg,sparrow_like,Rostbürzel-Steinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Muscicapidae,"Chats, Old World Flycatchers",Oenanthe,Chrysopygia,Red-tailed Wheatear,EU,"Armenia to c Iran, Tajikistan and Afghanistan",/red-tailed_wheatear.jpg,sparrow_like,Kaukasussteinschmätzer,Fliegenschnäpper
Neoaves,Passeriformes,Cinclidae,Dippers,Cinclus,Cinclus,White-throated Dipper,EU,"widespread, also nw Africa",/white-throated_dipper.jpg,sparrow_like,Wasseramsel,Wasseramseln
Neoaves,Passeriformes,Cinclidae,Dippers,Cinclus,Pallasii,Brown Dipper,EU,"c, e",/brown_dipper.jpg,sparrow_like,Pallaswasseramsel,Wasseramseln
Neoaves,Passeriformes,Nectariniidae,Sunbirds,Chalcomitra,Balfouri,Socotra Sunbird,EU,Socotra Island,/socotra_sunbird.jpg,sparrow_like,Sokotranektarvogel,Nektarvögel
Neoaves,Passeriformes,Nectariniidae,Sunbirds,Cinnyris,Asiaticus,Purple Sunbird,"EU, OR",e Arabian Peninsula to Southeast Asia,/purple_sunbird.jpg,sparrow_like,Purpurnektarvogel,Nektarvögel
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Passer,Ammodendri,Saxaul Sparrow,EU,sc,/saxaul_sparrow.jpg,sparrow_like,Saxaulsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Passer,Domesticus,House Sparrow,"EU, OR, AF","widespread, introduced worldwide",/house_sparrow.jpg,sparrow_like,Haussperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Passer,Italiae,Italian Sparrow,EU,"Italian Peninsula, Corsica, Sicily and Crete.",/italian_sparrow.jpg,sparrow_like,Italiensperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Passer,Hispaniolensis,Spanish Sparrow,EU,"sw, sc, also n Africa",/spanish_sparrow.jpg,sparrow_like,Weidensperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Passer,Cinnamomeus,Russet Sparrow,"EU, OR",Afghanistan to Japan and Southeast Asia,/russet_sparrow.jpg,sparrow_like,Rötelsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Passer,Moabiticus,Dead Sea Sparrow,EU,s Turkey to sw Afghanistan,/swamp_sparrow.jpg,sparrow_like,Moabsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Passer,Insularis,Socotra Sparrow,EU,Socotra Island,/socotra_sparrow.jpg,sparrow_like,Sokotrasperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Passer,Zarudnyi,Zarudny's Sparrow,EU,Turkmenistan and Uzbekistan,/zarudny's_sparrow.jpg,sparrow_like,Turkmenensperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Passer,Montanus,Eurasian Tree Sparrow,"EU, OR",widespread,/eurasian_tree_sparrow.jpg,sparrow_like,Feldsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Passer,Euchlorus,Arabian Golden Sparrow,EU,"sw Arabian Peninsula, also n Somalia",/arabian_golden_sparrow.jpg,sparrow_like,Jemengoldsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Carpospiza,Brachydactyla,Pale Rockfinch,EU,"e Turkey, Armenia and Azerbaijan to Turkmenistan, Afghanistan and Iran",/pale_rockfinch.jpg,sparrow_like,Fahlsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Petronia,Petronia,Rock Sparrow,EU,"sw, sc, also nw Africa",/rock_sparrow.jpg,sparrow_like,Steinsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Gymnoris,Xanthocollis,Yellow-throated Sparrow,"EU, OR",Turkey to India and Sri Lanka,/yellow-throated_sparrow.jpg,sparrow_like,Gelbkehlsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Montifringilla,Nivalis,White-winged Snowfinch,EU,"sw, sc",/white-winged_snowfinch.jpg,sparrow_like,Schneesperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Montifringilla,Henrici,Tibetan Snowfinch,EU,Tibet,/tibetan_snowfinch.jpg,sparrow_like,Tibetschneesperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Montifringilla,Adamsi,Black-winged Snowfinch,EU,"Tibet, Nepal",/black-winged_snowfinch.jpg,sparrow_like,Adamsschneesperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Onychostruthus,Taczanowskii,White-rumped Snowfinch,EU,"Tibet, w China",/white-rumped_snowfinch.jpg,sparrow_like,Weißbürzel-Erdsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Pyrgilauda,Davidiana,Pere David's Snowfinch,EU,c,/swamp_sparrow.jpg,sparrow_like,Daviderdsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Pyrgilauda,Ruficollis,Rufous-necked Snowfinch,EU,"Tibet, Nepal, w China",/rufous-necked_snowfinch.jpg,sparrow_like,Rothals-Erdsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Pyrgilauda,Blanfordi,Blanford's Snowfinch,EU,"Tibet, Nepal, w China",/blanford's_snowfinch.jpg,sparrow_like,Blanforderdsperling,Sperlinge
Neoaves,Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",Pyrgilauda,Theresae,Afghan Snowfinch,EU,Afghanistan,/afghan_snowfinch.jpg,sparrow_like,Afghanenerdsperling,Sperlinge
Neoaves,Passeriformes,Estrildidae,"Waxbills, Munias & Allies",Estrilda,Rufibarba,Arabian Waxbill,EU,sw Arabian Peninsula,/arabian_waxbill.jpg,sparrow_like,Jemenastrild,Prachtfinken
Neoaves,Passeriformes,Estrildidae,"Waxbills, Munias & Allies",Amandava,Subflava,Orange-breasted Waxbill,"AF, EU","w, c, e, s AF, sw Arabian Peninsula",/orange-breasted_waxbill.jpg,sparrow_like,Goldbrustastrild,Prachtfinken
Neoaves,Passeriformes,Prunellidae,Accentors,Prunella,Collaris,Alpine Accentor,EU,"sw, sc, e, also nw Africa",/alpine_accentor.jpg,sparrow_like,Alpenbraunelle,Braunellen
Neoaves,Passeriformes,Prunellidae,Accentors,Prunella,Himalayana,Altai Accentor,EU,e Kazakhstan and s Russis to c Mongolia and nw China,/altai_accentor.jpg,sparrow_like,Himalajabraunelle,Braunellen
Neoaves,Passeriformes,Prunellidae,Accentors,Prunella,Montanella,Siberian Accentor,EU,"n, e",/siberian_accentor.jpg,sparrow_like,Bergbraunelle,Braunellen
Neoaves,Passeriformes,Prunellidae,Accentors,Prunella,Fulvescens,Brown Accentor,EU,"sc, e",/brown_accentor.jpg,sparrow_like,Fahlbraunelle,Braunellen
Neoaves,Passeriformes,Prunellidae,Accentors,Prunella,Ocularis,Radde's Accentor,EU,"sw Russia and Turkey to Turkmenistan, Afghanistan and Iran",/radde's_accentor.jpg,sparrow_like,Steinbraunelle,Braunellen
Neoaves,Passeriformes,Prunellidae,Accentors,Prunella,Fagani,Arabian Accentor,EU,sw Arabian Peninsula,/arabian_accentor.jpg,sparrow_like,Jemenbraunelle,Braunellen
Neoaves,Passeriformes,Prunellidae,Accentors,Prunella,Atrogularis,Black-throated Accentor,EU,"c, sw",/black-throated_accentor.jpg,sparrow_like,Schwarzkehlbraunelle,Braunellen
Neoaves,Passeriformes,Prunellidae,Accentors,Prunella,Koslowi,Kozlov's Accentor,EU,Mongolia and n China,/kozlov's_accentor.jpg,sparrow_like,Steppenbraunelle,Braunellen
